donor_id,event_date,event_id,donor_since_date,event_type,amount_usd,acquisition_source,was_opened,was_clicked,was_replied,was_attended,donor_region,is_recurring_donor,campaign_source,converted_to_donation
D0003,2024-01-25,E000033,2021-03-03,direct_mail,0.0,website,0,0,0,0,Northeast,0,major_gifts,0
D0003,2024-02-24,E000031,2021-03-03,direct_mail,0.0,website,0,0,0,0,Northeast,0,volunteer_followup,0
D0003,2024-09-30,E000032,2021-03-03,email,0.0,website,0,0,0,0,Northeast,0,newsletter,0
D0003,2024-12-19,E000027,2021-03-03,donation,18.98,website,0,0,0,0,Northeast,0,social_media,0
D0003,2025-03-22,E000029,2021-03-03,event,0.0,website,0,0,0,1,Northeast,0,peer_to_peer,0
D0003,2025-04-28,E000028,2021-03-03,donation,20.85,website,0,0,0,0,Northeast,0,monthly_giving,0
D0004,2024-08-26,E000034,2024-08-23,donation,37.29,social,0,0,0,0,West,0,monthly_giving,0
D0004,2024-08-28,E000035,2024-08-23,donation,29.77,social,0,0,0,0,West,0,year_end,0
D0004,2024-10-03,E000036,2024-08-23,donation,57.81,social,0,0,0,0,West,0,social_media,0
D0004,2024-10-05,E000037,2024-08-23,direct_mail,0.0,social,0,0,0,0,West,0,emergency_rescue,0
D0004,2025-01-19,E000038,2024-08-23,sms,0.0,social,0,0,0,0,West,0,year_end,0
D0004,2025-01-20,E000040,2024-08-23,event,0.0,social,0,0,0,0,West,0,monthly_giving,0
D0004,2025-03-16,E000039,2024-08-23,email,0.0,social,0,0,0,0,West,0,social_media,0
D0004,2025-03-29,E000041,2024-08-23,event,0.0,social,0,0,0,0,West,0,social_media,0
D0004,2025-04-30,E000042,2024-08-23,email,0.0,social,0,0,1,0,West,0,volunteer_followup,0
D0005,2023-01-15,E000051,2021-01-14,direct_mail,0.0,website,1,0,0,0,West,0,emergency_rescue,0
D0005,2023-02-10,E000043,2021-01-14,donation,31.37,website,0,0,0,0,West,0,monthly_giving,0
D0005,2023-04-10,E000044,2021-01-14,donation,24.38,website,0,0,0,0,West,0,newsletter,0
D0005,2023-05-24,E000054,2021-01-14,email,0.0,website,1,0,0,0,West,0,year_end,0
D0005,2023-10-14,E000057,2021-01-14,phone_call,0.0,website,1,0,0,0,West,0,year_end,0
D0005,2023-12-13,E000049,2021-01-14,email,0.0,website,1,1,0,0,West,0,peer_to_peer,0
D0005,2024-02-02,E000055,2021-01-14,sms,0.0,website,0,0,0,0,West,0,social_media,0
D0005,2024-06-27,E000048,2021-01-14,event,0.0,website,1,1,0,0,West,0,social_media,0
D0005,2024-09-16,E000053,2021-01-14,sms,0.0,website,1,0,0,0,West,0,emergency_rescue,0
D0005,2024-10-04,E000045,2021-01-14,donation,102.8,website,0,0,0,0,West,0,monthly_giving,0
D0005,2024-10-05,E000046,2021-01-14,donation,44.13,website,0,0,0,0,West,0,emergency_rescue,0
D0005,2024-10-15,E000052,2021-01-14,email,0.0,website,1,0,0,0,West,0,major_gifts,0
D0005,2024-10-23,E000047,2021-01-14,donation,51.1,website,0,0,0,0,West,0,social_media,0
D0005,2024-11-21,E000050,2021-01-14,phone_call,0.0,website,0,0,0,0,West,0,major_gifts,0
D0005,2024-12-03,E000058,2021-01-14,email,0.0,website,0,0,0,0,West,0,monthly_giving,0
D0005,2025-01-30,E000056,2021-01-14,email,0.0,website,0,0,0,0,West,0,newsletter,0
D0006,2023-02-14,E000069,2022-03-17,event,0.0,social,0,0,0,1,International,1,newsletter,0
D0006,2023-06-01,E000059,2022-03-17,donation,103.27,social,0,0,0,0,International,1,year_end,0
D0006,2023-08-01,E000060,2022-03-17,donation,30.25,social,0,0,0,0,International,1,emergency_rescue,0
D0006,2023-08-10,E000061,2022-03-17,donation,38.05,social,0,0,0,0,International,1,newsletter,0
D0006,2023-08-27,E000062,2022-03-17,donation,62.07,social,0,0,0,0,International,1,peer_to_peer,0
D0006,2023-11-26,E000071,2022-03-17,event,0.0,social,1,1,0,0,International,1,newsletter,0
D0006,2023-12-03,E000063,2022-03-17,donation,41.74,social,0,0,0,0,International,1,monthly_giving,0
D0006,2024-03-01,E000074,2022-03-17,sms,0.0,social,1,1,0,0,International,1,newsletter,0
D0006,2024-05-05,E000070,2022-03-17,email,0.0,social,1,1,0,0,International,1,volunteer_followup,0
D0006,2024-06-27,E000072,2022-03-17,event,0.0,social,1,0,0,1,International,1,monthly_giving,0
D0006,2024-07-18,E000073,2022-03-17,direct_mail,0.0,social,1,0,0,0,International,1,newsletter,0
D0006,2024-08-23,E000064,2022-03-17,donation,29.66,social,0,0,0,0,International,1,year_end,0
D0006,2024-09-02,E000065,2022-03-17,donation,33.05,social,0,0,0,0,International,1,social_media,0
D0006,2025-03-03,E000066,2022-03-17,donation,29.65,social,0,0,0,0,International,1,social_media,0
D0006,2025-03-18,E000067,2022-03-17,donation,69.99,social,0,0,0,0,International,1,social_media,0
D0006,2025-04-12,E000068,2022-03-17,donation,36.43,social,0,0,0,0,International,1,social_media,0
D0007,2023-02-22,E000077,2022-12-06,event,0.0,direct_mail,0,0,0,0,Midwest,0,major_gifts,0
D0007,2023-08-18,E000078,2022-12-06,phone_call,0.0,direct_mail,0,0,0,0,Midwest,0,volunteer_followup,0
D0007,2023-08-20,E000079,2022-12-06,email,0.0,direct_mail,0,0,0,0,Midwest,0,peer_to_peer,0
D0007,2023-10-07,E000081,2022-12-06,email,0.0,direct_mail,0,0,0,0,Midwest,0,newsletter,1
D0007,2024-10-20,E000080,2022-12-06,phone_call,0.0,direct_mail,0,0,0,0,Midwest,0,social_media,0
D0007,2024-12-02,E000075,2022-12-06,donation,29.11,direct_mail,0,0,0,0,Midwest,0,volunteer_followup,0
D0007,2025-04-21,E000076,2022-12-06,donation,74.54,direct_mail,0,0,0,0,Midwest,0,monthly_giving,0
D0008,2023-07-26,E000084,2023-02-15,email,0.0,website,1,1,0,0,Northeast,0,peer_to_peer,0
D0008,2023-12-31,E000082,2023-02-15,donation,57.43,website,0,0,0,0,Northeast,0,peer_to_peer,0
D0008,2024-02-28,E000083,2023-02-15,donation,109.29,website,0,0,0,0,Northeast,0,year_end,0
D0008,2024-04-14,E000085,2023-02-15,phone_call,0.0,website,0,0,0,0,Northeast,0,monthly_giving,0
D0009,2023-01-18,E000086,2023-01-11,donation,18.43,referral,0,0,0,0,Midwest,1,monthly_giving,0
D0009,2023-05-08,E000093,2023-01-11,email,0.0,referral,0,0,0,0,Midwest,1,monthly_giving,0
D0009,2023-05-13,E000087,2023-01-11,donation,22.99,referral,0,0,0,0,Midwest,1,social_media,0
D0009,2023-09-29,E000088,2023-01-11,donation,39.21,referral,0,0,0,0,Midwest,1,peer_to_peer,0
D0009,2023-10-31,E000102,2023-01-11,email,0.0,referral,0,0,0,0,Midwest,1,year_end,0
D0009,2023-11-03,E000089,2023-01-11,donation,47.39,referral,0,0,0,0,Midwest,1,volunteer_followup,0
D0009,2023-12-12,E000090,2023-01-11,donation,98.97,referral,0,0,0,0,Midwest,1,major_gifts,0
D0009,2024-02-20,E000095,2023-01-11,sms,0.0,referral,0,0,0,0,Midwest,1,volunteer_followup,0
D0009,2024-03-26,E000091,2023-01-11,donation,35.15,referral,0,0,0,0,Midwest,1,social_media,0
D0009,2024-04-14,E000099,2023-01-11,direct_mail,0.0,referral,0,0,0,0,Midwest,1,newsletter,0
D0009,2024-04-28,E000103,2023-01-11,sms,0.0,referral,0,0,0,0,Midwest,1,newsletter,1
D0009,2024-06-03,E000092,2023-01-11,donation,32.94,referral,0,0,0,0,Midwest,1,newsletter,0
D0009,2024-09-07,E000101,2023-01-11,direct_mail,0.0,referral,0,0,0,0,Midwest,1,year_end,0
D0009,2024-10-14,E000100,2023-01-11,email,0.0,referral,0,0,0,0,Midwest,1,monthly_giving,0
D0009,2024-10-20,E000096,2023-01-11,email,0.0,referral,0,0,0,0,Midwest,1,year_end,0
D0009,2024-12-17,E000094,2023-01-11,sms,0.0,referral,1,0,0,0,Midwest,1,major_gifts,0
D0009,2025-02-26,E000098,2023-01-11,email,0.0,referral,1,0,0,0,Midwest,1,newsletter,0
D0009,2025-04-28,E000097,2023-01-11,direct_mail,0.0,referral,1,0,0,0,Midwest,1,newsletter,0
D0010,2023-06-03,E000109,2022-08-16,phone_call,0.0,direct_mail,0,0,0,0,International,0,monthly_giving,0
D0010,2023-09-11,E000104,2022-08-16,donation,51.15,direct_mail,0,0,0,0,International,0,social_media,0
D0010,2024-03-24,E000105,2022-08-16,donation,71.96,direct_mail,0,0,0,0,International,0,monthly_giving,0
D0010,2024-11-25,E000108,2022-08-16,email,0.0,direct_mail,0,0,0,0,International,0,monthly_giving,0
D0010,2024-11-26,E000107,2022-08-16,direct_mail,0.0,direct_mail,0,0,0,0,International,0,newsletter,1
D0010,2024-12-25,E000106,2022-08-16,donation,80.86,direct_mail,0,0,0,0,International,0,monthly_giving,0
D0011,2023-07-27,E000110,2023-07-18,donation,83.81,social,0,0,0,0,Midwest,0,monthly_giving,0
D0011,2023-08-31,E000117,2023-07-18,direct_mail,0.0,social,0,0,0,0,Midwest,0,monthly_giving,0
D0011,2023-10-18,E000111,2023-07-18,donation,58.66,social,0,0,0,0,Midwest,0,emergency_rescue,0
D0011,2023-12-23,E000112,2023-07-18,donation,20.46,social,0,0,0,0,Midwest,0,year_end,0
D0011,2023-12-31,E000116,2023-07-18,email,0.0,social,0,0,0,0,Midwest,0,emergency_rescue,0
D0011,2024-01-19,E000113,2023-07-18,donation,58.09,social,0,0,0,0,Midwest,0,peer_to_peer,0
D0011,2024-01-19,E000114,2023-07-18,donation,40.75,social,0,0,0,0,Midwest,0,social_media,0
D0011,2024-02-01,E000119,2023-07-18,event,0.0,social,0,0,0,0,Midwest,0,monthly_giving,0
D0011,2024-03-01,E000123,2023-07-18,email,0.0,social,0,0,0,0,Midwest,0,peer_to_peer,0
D0011,2024-05-04,E000122,2023-07-18,direct_mail,0.0,social,1,0,0,0,Midwest,0,year_end,0
D0011,2024-06-25,E000125,2023-07-18,event,0.0,social,1,0,0,0,Midwest,0,peer_to_peer,1
D0011,2024-08-03,E000124,2023-07-18,email,0.0,social,0,0,0,0,Midwest,0,emergency_rescue,1
D0011,2024-10-19,E000118,2023-07-18,email,0.0,social,0,0,0,0,Midwest,0,emergency_rescue,0
D0011,2024-11-21,E000121,2023-07-18,email,0.0,social,0,0,0,0,Midwest,0,volunteer_followup,0
D0011,2025-01-07,E000115,2023-07-18,direct_mail,0.0,social,0,0,0,0,Midwest,0,year_end,0
D0011,2025-01-08,E000120,2023-07-18,email,0.0,social,1,0,0,0,Midwest,0,monthly_giving,0
D0012,2023-04-24,E000127,2022-07-01,sms,0.0,referral,0,0,0,0,West,1,volunteer_followup,0
D0012,2024-08-02,E000126,2022-07-01,donation,102.5,referral,0,0,0,0,West,1,peer_to_peer,0
D0012,2024-11-11,E000129,2022-07-01,email,0.0,referral,0,0,0,0,West,1,newsletter,0
D0012,2025-01-05,E000128,2022-07-01,sms,0.0,referral,0,0,0,0,West,1,year_end,0
D0013,2024-01-17,E000135,2023-12-30,event,0.0,website,1,1,1,0,West,0,monthly_giving,0
D0013,2024-02-29,E000130,2023-12-30,donation,45.34,website,0,0,0,0,West,0,peer_to_peer,0
D0013,2024-03-27,E000131,2023-12-30,donation,52.5,website,0,0,0,0,West,0,monthly_giving,0
D0013,2024-04-03,E000138,2023-12-30,email,0.0,website,0,0,0,0,West,0,social_media,0
D0013,2024-05-17,E000137,2023-12-30,phone_call,0.0,website,1,0,0,0,West,0,year_end,0
D0013,2024-06-15,E000132,2023-12-30,donation,195.96,website,0,0,0,0,West,0,peer_to_peer,0
D0013,2024-07-04,E000133,2023-12-30,donation,27.28,website,0,0,0,0,West,0,peer_to_peer,0
D0013,2024-10-03,E000136,2023-12-30,event,0.0,website,1,0,0,0,West,0,social_media,0
D0013,2024-12-20,E000134,2023-12-30,sms,0.0,website,0,0,0,0,West,0,social_media,0
D0014,2024-08-16,E000149,2024-08-03,direct_mail,0.0,website,1,0,0,0,West,0,monthly_giving,0
D0014,2024-10-20,E000143,2024-08-03,sms,0.0,website,0,0,0,0,West,0,newsletter,0
D0014,2024-10-27,E000139,2024-08-03,donation,18.44,website,0,0,0,0,West,0,monthly_giving,0
D0014,2024-10-31,E000148,2024-08-03,email,0.0,website,1,1,0,0,West,0,peer_to_peer,0
D0014,2025-01-13,E000147,2024-08-03,event,0.0,website,0,0,0,0,West,0,newsletter,0
D0014,2025-01-30,E000140,2024-08-03,email,0.0,website,1,0,0,0,West,0,newsletter,0
D0014,2025-02-06,E000144,2024-08-03,sms,0.0,website,1,1,0,0,West,0,monthly_giving,0
D0014,2025-02-17,E000145,2024-08-03,sms,0.0,website,1,0,0,0,West,0,major_gifts,0
D0014,2025-02-26,E000141,2024-08-03,phone_call,0.0,website,0,0,0,0,West,0,monthly_giving,0
D0014,2025-03-15,E000142,2024-08-03,email,0.0,website,1,0,0,0,West,0,year_end,0
D0014,2025-04-11,E000146,2024-08-03,phone_call,0.0,website,1,1,0,0,West,0,emergency_rescue,0
D0015,2023-02-01,E000161,2021-04-25,phone_call,0.0,website,0,0,0,0,South,0,social_media,0
D0015,2023-05-12,E000150,2021-04-25,donation,58.3,website,0,0,0,0,South,0,major_gifts,0
D0015,2023-12-19,E000151,2021-04-25,donation,80.46,website,0,0,0,0,South,0,volunteer_followup,0
D0015,2024-04-22,E000152,2021-04-25,donation,38.88,website,0,0,0,0,South,0,year_end,0
D0015,2024-06-13,E000153,2021-04-25,donation,45.02,website,0,0,0,0,South,0,emergency_rescue,0
D0015,2024-07-18,E000154,2021-04-25,donation,28.41,website,0,0,0,0,South,0,newsletter,0
D0015,2024-08-24,E000155,2021-04-25,donation,27.16,website,0,0,0,0,South,0,major_gifts,0
D0015,2024-09-11,E000159,2021-04-25,direct_mail,0.0,website,0,0,0,0,South,0,monthly_giving,0
D0015,2024-10-12,E000157,2021-04-25,email,0.0,website,0,0,0,0,South,0,major_gifts,0
D0015,2024-10-17,E000156,2021-04-25,donation,74.16,website,0,0,0,0,South,0,volunteer_followup,0
D0015,2024-10-18,E000158,2021-04-25,email,0.0,website,0,0,0,0,South,0,emergency_rescue,0
D0015,2024-10-18,E000160,2021-04-25,email,0.0,website,0,0,0,0,South,0,peer_to_peer,0
D0015,2025-04-04,E000162,2021-04-25,sms,0.0,website,0,0,0,0,South,0,peer_to_peer,0
D0016,2023-02-19,E000170,2022-03-09,sms,0.0,event,1,0,0,0,West,0,year_end,0
D0016,2023-04-19,E000163,2022-03-09,donation,97.33,event,0,0,0,0,West,0,year_end,0
D0016,2023-04-21,E000171,2022-03-09,sms,0.0,event,0,0,0,0,West,0,social_media,0
D0016,2023-11-12,E000169,2022-03-09,sms,0.0,event,1,0,0,0,West,0,social_media,0
D0016,2023-11-23,E000164,2022-03-09,donation,47.66,event,0,0,0,0,West,0,year_end,0
D0016,2024-01-15,E000165,2022-03-09,donation,81.59,event,0,0,0,0,West,0,major_gifts,0
D0016,2024-02-08,E000174,2022-03-09,event,0.0,event,0,0,0,0,West,0,monthly_giving,1
D0016,2024-02-15,E000172,2022-03-09,email,0.0,event,0,0,0,0,West,0,year_end,0
D0016,2024-02-16,E000175,2022-03-09,phone_call,0.0,event,1,1,0,0,West,0,social_media,0
D0016,2024-04-06,E000173,2022-03-09,email,0.0,event,1,0,0,0,West,0,peer_to_peer,1
D0016,2024-06-11,E000166,2022-03-09,donation,59.19,event,0,0,0,0,West,0,monthly_giving,0
D0016,2024-07-29,E000167,2022-03-09,donation,35.78,event,0,0,0,0,West,0,volunteer_followup,0
D0016,2024-08-14,E000168,2022-03-09,direct_mail,0.0,event,0,0,0,0,West,0,newsletter,0
D0016,2024-09-12,E000176,2022-03-09,sms,0.0,event,1,0,0,0,West,0,volunteer_followup,0
D0017,2023-12-11,E000180,2023-10-20,email,0.0,partner_org,1,0,0,0,South,0,newsletter,0
D0017,2023-12-22,E000183,2023-10-20,direct_mail,0.0,partner_org,1,0,0,0,South,0,newsletter,0
D0017,2024-03-23,E000182,2023-10-20,email,0.0,partner_org,1,0,0,0,South,0,monthly_giving,0
D0017,2024-03-25,E000177,2023-10-20,donation,59.19,partner_org,0,0,0,0,South,0,newsletter,0
D0017,2024-04-14,E000184,2023-10-20,email,0.0,partner_org,1,0,0,0,South,0,social_media,0
D0017,2024-06-24,E000181,2023-10-20,email,0.0,partner_org,0,0,0,0,South,0,year_end,1
D0017,2024-07-16,E000185,2023-10-20,phone_call,0.0,partner_org,1,0,0,0,South,0,newsletter,0
D0017,2024-07-23,E000190,2023-10-20,direct_mail,0.0,partner_org,0,0,0,0,South,0,major_gifts,0
D0017,2024-07-26,E000187,2023-10-20,sms,0.0,partner_org,0,0,0,0,South,0,monthly_giving,0
D0017,2024-08-19,E000186,2023-10-20,event,0.0,partner_org,0,0,0,0,South,0,peer_to_peer,0
D0017,2024-10-06,E000178,2023-10-20,donation,106.59,partner_org,0,0,0,0,South,0,newsletter,0
D0017,2024-10-07,E000188,2023-10-20,email,0.0,partner_org,0,0,0,0,South,0,major_gifts,0
D0017,2024-10-08,E000189,2023-10-20,phone_call,0.0,partner_org,0,0,0,0,South,0,major_gifts,0
D0017,2024-10-25,E000179,2023-10-20,donation,48.53,partner_org,0,0,0,0,South,0,social_media,0
D0018,2023-03-02,E000194,2022-05-21,email,0.0,event,1,0,0,0,West,0,volunteer_followup,0
D0018,2023-06-11,E000191,2022-05-21,donation,201.16,event,0,0,0,0,West,0,volunteer_followup,0
D0018,2023-06-29,E000195,2022-05-21,event,0.0,event,0,0,0,1,West,0,monthly_giving,0
D0018,2023-07-10,E000196,2022-05-21,direct_mail,0.0,event,0,0,0,0,West,0,major_gifts,0
D0018,2024-02-21,E000192,2022-05-21,donation,50.0,event,0,0,0,0,West,0,newsletter,0
D0018,2024-07-17,E000193,2022-05-21,donation,144.01,event,0,0,0,0,West,0,monthly_giving,0
D0019,2024-04-10,E000197,2024-04-10,donation,51.6,website,0,0,0,0,South,0,newsletter,0
D0019,2024-04-10,E000198,2024-04-10,donation,142.21,website,0,0,0,0,South,0,monthly_giving,0
D0019,2024-04-10,E000199,2024-04-10,donation,51.72,website,0,0,0,0,South,0,emergency_rescue,0
D0019,2024-07-30,E000208,2024-04-10,direct_mail,0.0,website,0,0,0,0,South,0,peer_to_peer,0
D0019,2024-08-08,E000203,2024-04-10,email,0.0,website,0,0,0,0,South,0,social_media,0
D0019,2024-08-21,E000204,2024-04-10,sms,0.0,website,0,0,0,0,South,0,newsletter,0
D0019,2024-11-01,E000202,2024-04-10,email,0.0,website,1,1,0,0,South,0,newsletter,0
D0019,2024-11-03,E000205,2024-04-10,email,0.0,website,0,0,0,0,South,0,newsletter,0
D0019,2024-12-12,E000200,2024-04-10,donation,18.29,website,0,0,0,0,South,0,newsletter,0
D0019,2025-01-05,E000209,2024-04-10,sms,0.0,website,1,0,1,0,South,0,newsletter,0
D0019,2025-01-28,E000210,2024-04-10,sms,0.0,website,1,0,0,0,South,0,social_media,0
D0019,2025-02-26,E000201,2024-04-10,donation,44.26,website,0,0,0,0,South,0,monthly_giving,0
D0019,2025-03-03,E000206,2024-04-10,phone_call,0.0,website,1,0,0,0,South,0,major_gifts,1
D0019,2025-04-27,E000207,2024-04-10,email,0.0,website,1,0,0,0,South,0,major_gifts,0
D0020,2023-01-23,E000211,2021-07-06,donation,41.47,direct_mail,0,0,0,0,West,1,peer_to_peer,0
D0020,2023-08-17,E000219,2021-07-06,email,0.0,direct_mail,0,0,0,0,West,1,volunteer_followup,0
D0020,2023-08-28,E000224,2021-07-06,event,0.0,direct_mail,0,0,0,0,West,1,peer_to_peer,0
D0020,2023-09-04,E000222,2021-07-06,event,0.0,direct_mail,1,1,0,0,West,1,emergency_rescue,1
D0020,2023-11-12,E000212,2021-07-06,donation,61.39,direct_mail,0,0,0,0,West,1,social_media,0
D0020,2024-01-27,E000217,2021-07-06,email,0.0,direct_mail,0,0,0,0,West,1,social_media,1
D0020,2024-02-16,E000223,2021-07-06,direct_mail,0.0,direct_mail,1,0,0,0,West,1,social_media,1
D0020,2024-02-23,E000216,2021-07-06,email,0.0,direct_mail,1,0,0,0,West,1,emergency_rescue,0
D0020,2024-03-10,E000220,2021-07-06,phone_call,0.0,direct_mail,0,0,0,0,West,1,social_media,0
D0020,2024-07-06,E000218,2021-07-06,event,0.0,direct_mail,0,0,0,0,West,1,year_end,0
D0020,2024-11-19,E000213,2021-07-06,donation,102.61,direct_mail,0,0,0,0,West,1,year_end,0
D0020,2025-01-10,E000214,2021-07-06,donation,27.58,direct_mail,0,0,0,0,West,1,major_gifts,0
D0020,2025-01-12,E000221,2021-07-06,email,0.0,direct_mail,1,0,0,0,West,1,peer_to_peer,0
D0020,2025-04-06,E000215,2021-07-06,donation,30.7,direct_mail,0,0,0,0,West,1,major_gifts,0
D0021,2024-10-25,E000225,2024-10-25,donation,50.42,website,0,0,0,0,South,0,emergency_rescue,0
D0021,2024-10-25,E000226,2024-10-25,donation,41.06,website,0,0,0,0,South,0,emergency_rescue,0
D0021,2024-10-25,E000227,2024-10-25,donation,30.4,website,0,0,0,0,South,0,volunteer_followup,0
D0021,2024-10-25,E000228,2024-10-25,donation,43.8,website,0,0,0,0,South,0,social_media,0
D0021,2024-10-25,E000229,2024-10-25,donation,37.86,website,0,0,0,0,South,0,monthly_giving,0
D0021,2024-10-25,E000230,2024-10-25,donation,51.37,website,0,0,0,0,South,0,social_media,0
D0021,2024-10-25,E000231,2024-10-25,donation,28.63,website,0,0,0,0,South,0,emergency_rescue,0
D0021,2024-10-25,E000232,2024-10-25,donation,32.63,website,0,0,0,0,South,0,year_end,0
D0021,2024-11-24,E000236,2024-10-25,event,0.0,website,0,0,0,0,South,0,peer_to_peer,0
D0021,2024-12-17,E000235,2024-10-25,email,0.0,website,0,0,0,0,South,0,volunteer_followup,1
D0021,2024-12-25,E000237,2024-10-25,email,0.0,website,0,0,0,0,South,0,social_media,0
D0021,2024-12-30,E000238,2024-10-25,email,0.0,website,0,0,0,0,South,0,monthly_giving,0
D0021,2025-01-14,E000239,2024-10-25,direct_mail,0.0,website,0,0,0,0,South,0,major_gifts,0
D0021,2025-01-27,E000233,2024-10-25,email,0.0,website,0,0,0,0,South,0,year_end,0
D0021,2025-03-28,E000234,2024-10-25,phone_call,0.0,website,1,0,0,0,South,0,year_end,0
D0022,2024-08-26,E000243,2023-12-20,direct_mail,0.0,event,0,0,0,0,South,0,emergency_rescue,0
D0022,2024-09-27,E000247,2023-12-20,email,0.0,event,1,0,0,0,South,0,monthly_giving,0
D0022,2024-10-10,E000240,2023-12-20,donation,40.61,event,0,0,0,0,South,0,newsletter,0
D0022,2024-11-10,E000246,2023-12-20,email,0.0,event,0,0,0,0,South,0,newsletter,0
D0022,2024-11-20,E000241,2023-12-20,donation,23.77,event,0,0,0,0,South,0,emergency_rescue,0
D0022,2025-02-06,E000242,2023-12-20,donation,57.29,event,0,0,0,0,South,0,emergency_rescue,0
D0022,2025-02-21,E000244,2023-12-20,sms,0.0,event,0,0,0,0,South,0,volunteer_followup,0
D0022,2025-02-23,E000245,2023-12-20,email,0.0,event,1,1,0,0,South,0,newsletter,0
D0023,2023-03-24,E000250,2021-08-23,direct_mail,0.0,event,0,0,0,0,West,1,newsletter,0
D0023,2024-07-19,E000251,2021-08-23,email,0.0,event,0,0,0,0,West,1,social_media,0
D0023,2024-10-22,E000252,2021-08-23,direct_mail,0.0,event,0,0,0,0,West,1,peer_to_peer,0
D0023,2024-12-09,E000248,2021-08-23,donation,40.1,event,0,0,0,0,West,1,emergency_rescue,0
D0023,2024-12-25,E000249,2021-08-23,donation,36.66,event,0,0,0,0,West,1,monthly_giving,0
D0024,2023-02-24,E000256,2021-08-17,event,0.0,website,1,1,0,0,South,1,year_end,0
D0024,2023-03-20,E000254,2021-08-17,direct_mail,0.0,website,1,0,0,0,South,1,monthly_giving,0
D0024,2023-03-31,E000261,2021-08-17,email,0.0,website,1,0,0,0,South,1,emergency_rescue,1
D0024,2023-04-06,E000262,2021-08-17,email,0.0,website,0,0,0,0,South,1,newsletter,1
D0024,2023-04-20,E000260,2021-08-17,email,0.0,website,0,0,0,0,South,1,year_end,0
D0024,2023-05-20,E000268,2021-08-17,event,0.0,website,1,0,0,0,South,1,monthly_giving,0
D0024,2023-06-23,E000264,2021-08-17,sms,0.0,website,1,1,0,0,South,1,newsletter,0
D0024,2023-10-02,E000259,2021-08-17,email,0.0,website,0,0,0,0,South,1,emergency_rescue,0
