donor_id,event_date,event_id,donor_since_date,event_type,amount_usd,acquisition_source,was_opened,was_clicked,was_replied,was_attended,donor_region,is_recurring_donor,campaign_source,converted_to_donation
HARD2A_D0003,2024-11-29,EVT-000049,2023-04-09,donation,12.69,paid_social,0,0,0,0,west,1,monthly_giving,0
HARD2A_D0003,2025-01-26,EVT-000050,2023-04-09,donation,27.66,paid_social,0,0,0,0,west,1,monthly_giving,0
HARD2A_D0004,2023-09-10,EVT-000064,2023-05-09,donation,308.58,organic_web,0,0,0,0,northeast,0,rescue_campaign,0
HARD2A_D0004,2023-10-31,EVT-000068,2023-05-09,email,0.0,organic_web,0,0,0,0,northeast,0,rescue_campaign,1
HARD2A_D0004,2023-11-02,EVT-000065,2023-05-09,donation,107.9,organic_web,0,0,0,0,northeast,0,year_end,0
HARD2A_D0004,2023-12-12,EVT-000066,2023-05-09,donation,186.98,organic_web,0,0,0,0,northeast,0,year_end,0
HARD2A_D0004,2024-08-03,EVT-000069,2023-05-09,phone_call,0.0,organic_web,0,0,0,0,northeast,0,sms_appeal,0
HARD2A_D0004,2024-11-23,EVT-000070,2023-05-09,event,0.0,organic_web,0,0,0,0,northeast,0,monthly_giving,0
HARD2A_D0004,2025-04-10,EVT-000067,2023-05-09,donation,256.82,organic_web,0,0,0,0,northeast,0,sms_appeal,0
HARD2A_D0005,2024-02-26,EVT-000075,2024-02-14,sms,0.0,paid_social,0,0,0,0,southwest,1,newsletter,0
HARD2A_D0005,2024-05-22,EVT-000076,2024-02-14,email,0.0,paid_social,0,0,0,0,southwest,1,event_invite,0
HARD2A_D0005,2024-05-25,EVT-000090,2024-02-14,email,0.0,paid_social,1,0,0,0,southwest,1,rescue_campaign,0
HARD2A_D0005,2024-05-26,EVT-000077,2024-02-14,direct_mail,0.0,paid_social,0,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0005,2024-06-06,EVT-000078,2024-02-14,event,0.0,paid_social,0,0,0,1,southwest,1,sms_appeal,0
HARD2A_D0005,2024-06-07,EVT-000079,2024-02-14,email,0.0,paid_social,0,0,0,0,southwest,1,monthly_giving,0
HARD2A_D0005,2024-06-09,EVT-000080,2024-02-14,phone_call,0.0,paid_social,0,0,0,0,southwest,1,event_invite,0
HARD2A_D0005,2024-07-08,EVT-000081,2024-02-14,event,0.0,paid_social,0,0,0,0,southwest,1,emergency_fund,0
HARD2A_D0005,2024-07-10,EVT-000071,2024-02-14,donation,109.41,paid_social,0,0,0,0,southwest,1,emergency_fund,0
HARD2A_D0005,2024-07-19,EVT-000082,2024-02-14,event,0.0,paid_social,0,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0005,2024-08-11,EVT-000083,2024-02-14,phone_call,0.0,paid_social,0,0,0,0,southwest,1,monthly_giving,0
HARD2A_D0005,2024-09-05,EVT-000084,2024-02-14,direct_mail,0.0,paid_social,0,0,0,0,southwest,1,year_end,0
HARD2A_D0005,2024-10-06,EVT-000085,2024-02-14,event,0.0,paid_social,0,0,0,0,southwest,1,emergency_fund,0
HARD2A_D0005,2024-10-23,EVT-000072,2024-02-14,donation,69.94,paid_social,0,0,0,0,southwest,1,event_invite,0
HARD2A_D0005,2024-10-27,EVT-000073,2024-02-14,donation,65.29,paid_social,0,0,0,0,southwest,1,event_invite,0
HARD2A_D0005,2025-01-16,EVT-000086,2024-02-14,phone_call,0.0,paid_social,0,0,0,0,southwest,1,event_invite,0
HARD2A_D0005,2025-03-26,EVT-000074,2024-02-14,donation,152.57,paid_social,0,0,0,0,southwest,1,newsletter,0
HARD2A_D0005,2025-03-27,EVT-000087,2024-02-14,direct_mail,0.0,paid_social,1,0,0,0,southwest,1,social_retargeting,0
HARD2A_D0005,2025-04-07,EVT-000088,2024-02-14,sms,0.0,paid_social,0,0,0,0,southwest,1,event_invite,0
HARD2A_D0005,2025-04-09,EVT-000089,2024-02-14,email,0.0,paid_social,0,0,0,0,southwest,1,emergency_fund,0
HARD2A_D0006,2023-10-12,EVT-000094,2023-08-22,phone_call,0.0,event_booth,0,0,0,0,international,1,event_invite,0
HARD2A_D0006,2023-12-09,EVT-000095,2023-08-22,phone_call,0.0,event_booth,0,0,0,0,international,1,year_end,1
HARD2A_D0006,2023-12-24,EVT-000096,2023-08-22,sms,0.0,event_booth,1,1,0,0,international,1,event_invite,0
HARD2A_D0006,2023-12-28,EVT-000091,2023-08-22,donation,32.31,event_booth,0,0,0,0,international,1,emergency_fund,0
HARD2A_D0006,2024-01-05,EVT-000097,2023-08-22,event,0.0,event_booth,0,0,0,1,international,1,sms_appeal,0
HARD2A_D0006,2024-01-31,EVT-000098,2023-08-22,direct_mail,0.0,event_booth,0,0,0,0,international,1,newsletter,0
HARD2A_D0006,2024-02-18,EVT-000099,2023-08-22,event,0.0,event_booth,0,0,0,1,international,1,event_invite,0
HARD2A_D0006,2024-04-02,EVT-000100,2023-08-22,phone_call,0.0,event_booth,0,0,0,0,international,1,sms_appeal,0
HARD2A_D0006,2024-04-14,EVT-000092,2023-08-22,donation,16.08,event_booth,0,0,0,0,international,1,social_retargeting,0
HARD2A_D0006,2024-05-01,EVT-000101,2023-08-22,event,0.0,event_booth,0,0,0,0,international,1,monthly_giving,0
HARD2A_D0006,2024-05-03,EVT-000102,2023-08-22,direct_mail,0.0,event_booth,1,0,0,0,international,1,newsletter,0
HARD2A_D0006,2024-05-13,EVT-000103,2023-08-22,direct_mail,0.0,event_booth,1,0,0,0,international,1,sms_appeal,0
HARD2A_D0006,2024-06-10,EVT-000093,2023-08-22,donation,15.99,event_booth,0,0,0,0,international,1,rescue_campaign,0
HARD2A_D0006,2024-07-11,EVT-000104,2023-08-22,sms,0.0,event_booth,0,0,0,0,international,1,newsletter,0
HARD2A_D0006,2024-10-30,EVT-000105,2023-08-22,direct_mail,0.0,event_booth,1,0,0,0,international,1,rescue_campaign,0
HARD2A_D0006,2024-10-31,EVT-000106,2023-08-22,direct_mail,0.0,event_booth,1,0,0,0,international,1,newsletter,0
HARD2A_D0006,2024-11-17,EVT-000107,2023-08-22,phone_call,0.0,event_booth,0,0,0,0,international,1,monthly_giving,0
HARD2A_D0006,2024-11-20,EVT-000108,2023-08-22,direct_mail,0.0,event_booth,1,0,0,0,international,1,sms_appeal,0
HARD2A_D0006,2024-11-24,EVT-000109,2023-08-22,phone_call,0.0,event_booth,0,0,0,0,international,1,sms_appeal,0
HARD2A_D0006,2024-12-01,EVT-000110,2023-08-22,phone_call,0.0,event_booth,0,0,0,0,international,1,social_retargeting,0
HARD2A_D0006,2024-12-09,EVT-000111,2023-08-22,email,0.0,event_booth,0,0,1,0,international,1,event_invite,0
HARD2A_D0006,2024-12-09,EVT-000112,2023-08-22,sms,0.0,event_booth,1,0,0,0,international,1,newsletter,0
HARD2A_D0006,2024-12-20,EVT-000113,2023-08-22,sms,0.0,event_booth,1,1,0,0,international,1,year_end,0
HARD2A_D0006,2025-01-19,EVT-000114,2023-08-22,direct_mail,0.0,event_booth,1,0,0,0,international,1,monthly_giving,0
HARD2A_D0006,2025-02-02,EVT-000115,2023-08-22,direct_mail,0.0,event_booth,1,0,0,0,international,1,year_end,0
HARD2A_D0006,2025-02-15,EVT-000116,2023-08-22,event,0.0,event_booth,0,0,0,0,international,1,rescue_campaign,0
HARD2A_D0006,2025-03-05,EVT-000117,2023-08-22,sms,0.0,event_booth,0,0,1,0,international,1,newsletter,0
HARD2A_D0006,2025-03-14,EVT-000118,2023-08-22,phone_call,0.0,event_booth,0,0,0,0,international,1,sms_appeal,0
HARD2A_D0006,2025-03-16,EVT-000119,2023-08-22,direct_mail,0.0,event_booth,0,0,0,0,international,1,monthly_giving,0
HARD2A_D0006,2025-04-22,EVT-000120,2023-08-22,email,0.0,event_booth,1,1,0,0,international,1,rescue_campaign,0
HARD2A_D0007,2023-10-31,EVT-000137,2023-10-17,phone_call,0.0,organic_web,1,1,1,0,midwest,0,emergency_fund,0
HARD2A_D0007,2023-10-31,EVT-000138,2023-10-17,phone_call,0.0,organic_web,0,0,0,0,midwest,0,rescue_campaign,0
HARD2A_D0007,2023-10-31,EVT-000139,2023-10-17,email,0.0,organic_web,1,0,0,0,midwest,0,year_end,0
HARD2A_D0007,2023-12-27,EVT-000121,2023-10-17,donation,53.08,organic_web,0,0,0,0,midwest,0,emergency_fund,0
HARD2A_D0007,2024-02-02,EVT-000123,2023-10-17,phone_call,0.0,organic_web,0,0,0,0,midwest,0,monthly_giving,0
HARD2A_D0007,2024-03-21,EVT-000124,2023-10-17,direct_mail,0.0,organic_web,1,0,0,0,midwest,0,event_invite,0
HARD2A_D0007,2024-04-14,EVT-000125,2023-10-17,email,0.0,organic_web,1,1,0,0,midwest,0,emergency_fund,0
HARD2A_D0007,2024-04-16,EVT-000122,2023-10-17,donation,74.16,organic_web,0,0,0,0,midwest,0,rescue_campaign,0
HARD2A_D0007,2024-07-19,EVT-000126,2023-10-17,phone_call,0.0,organic_web,0,0,0,0,midwest,0,emergency_fund,0
HARD2A_D0007,2024-10-21,EVT-000127,2023-10-17,event,0.0,organic_web,0,0,1,0,midwest,0,rescue_campaign,0
HARD2A_D0007,2025-01-02,EVT-000128,2023-10-17,sms,0.0,organic_web,0,0,0,0,midwest,0,monthly_giving,0
HARD2A_D0007,2025-01-04,EVT-000129,2023-10-17,direct_mail,0.0,organic_web,1,0,0,0,midwest,0,newsletter,0
HARD2A_D0007,2025-01-05,EVT-000130,2023-10-17,email,0.0,organic_web,1,1,0,0,midwest,0,event_invite,0
HARD2A_D0007,2025-01-29,EVT-000131,2023-10-17,direct_mail,0.0,organic_web,1,0,0,0,midwest,0,event_invite,0
HARD2A_D0007,2025-02-04,EVT-000132,2023-10-17,phone_call,0.0,organic_web,0,0,0,0,midwest,0,emergency_fund,0
HARD2A_D0007,2025-02-23,EVT-000133,2023-10-17,phone_call,0.0,organic_web,0,0,0,0,midwest,0,rescue_campaign,0
HARD2A_D0007,2025-03-01,EVT-000134,2023-10-17,sms,0.0,organic_web,1,0,0,0,midwest,0,year_end,0
HARD2A_D0007,2025-04-03,EVT-000135,2023-10-17,sms,0.0,organic_web,1,0,0,0,midwest,0,emergency_fund,0
HARD2A_D0007,2025-04-20,EVT-000136,2023-10-17,email,0.0,organic_web,0,0,0,0,midwest,0,event_invite,0
HARD2A_D0008,2023-03-23,EVT-000145,2023-01-27,direct_mail,0.0,volunteer_signup,1,0,0,0,southwest,0,social_retargeting,0
HARD2A_D0008,2023-04-02,EVT-000140,2023-01-27,donation,28.23,volunteer_signup,0,0,0,0,southwest,0,monthly_giving,0
HARD2A_D0008,2023-07-01,EVT-000146,2023-01-27,email,0.0,volunteer_signup,0,0,0,0,southwest,0,monthly_giving,0
HARD2A_D0008,2023-07-03,EVT-000141,2023-01-27,donation,28.19,volunteer_signup,0,0,0,0,southwest,0,rescue_campaign,0
HARD2A_D0008,2023-08-30,EVT-000142,2023-01-27,donation,35.99,volunteer_signup,0,0,0,0,southwest,0,year_end,0
HARD2A_D0008,2023-09-15,EVT-000147,2023-01-27,direct_mail,0.0,volunteer_signup,1,0,0,0,southwest,0,year_end,0
HARD2A_D0008,2023-11-27,EVT-000148,2023-01-27,phone_call,0.0,volunteer_signup,0,0,0,0,southwest,0,rescue_campaign,0
HARD2A_D0008,2024-02-20,EVT-000149,2023-01-27,email,0.0,volunteer_signup,1,1,0,0,southwest,0,emergency_fund,0
HARD2A_D0008,2024-03-28,EVT-000150,2023-01-27,direct_mail,0.0,volunteer_signup,1,0,0,0,southwest,0,sms_appeal,0
HARD2A_D0008,2024-04-10,EVT-000151,2023-01-27,phone_call,0.0,volunteer_signup,0,0,0,0,southwest,0,social_retargeting,0
HARD2A_D0008,2024-04-24,EVT-000152,2023-01-27,direct_mail,0.0,volunteer_signup,1,0,0,0,southwest,0,sms_appeal,0
HARD2A_D0008,2024-05-02,EVT-000153,2023-01-27,phone_call,0.0,volunteer_signup,0,0,0,0,southwest,0,newsletter,0
HARD2A_D0008,2024-07-15,EVT-000154,2023-01-27,email,0.0,volunteer_signup,1,0,0,0,southwest,0,newsletter,0
HARD2A_D0008,2024-09-20,EVT-000155,2023-01-27,phone_call,0.0,volunteer_signup,0,0,0,0,southwest,0,year_end,0
HARD2A_D0008,2024-09-28,EVT-000156,2023-01-27,direct_mail,0.0,volunteer_signup,0,0,0,0,southwest,0,sms_appeal,1
HARD2A_D0008,2024-10-02,EVT-000143,2023-01-27,donation,50.49,volunteer_signup,0,0,0,0,southwest,0,year_end,0
HARD2A_D0008,2024-10-08,EVT-000157,2023-01-27,direct_mail,0.0,volunteer_signup,0,0,0,0,southwest,0,sms_appeal,0
HARD2A_D0008,2024-10-21,EVT-000158,2023-01-27,phone_call,0.0,volunteer_signup,0,0,0,0,southwest,0,rescue_campaign,0
HARD2A_D0008,2025-03-19,EVT-000159,2023-01-27,sms,0.0,volunteer_signup,1,0,0,0,southwest,0,newsletter,0
HARD2A_D0008,2025-03-21,EVT-000144,2023-01-27,donation,19.28,volunteer_signup,0,0,0,0,southwest,0,newsletter,0
HARD2A_D0008,2025-03-31,EVT-000160,2023-01-27,direct_mail,0.0,volunteer_signup,1,0,0,0,southwest,0,rescue_campaign,0
HARD2A_D0008,2025-04-15,EVT-000161,2023-01-27,direct_mail,0.0,volunteer_signup,0,0,0,0,southwest,0,newsletter,0
HARD2A_D0009,2023-10-19,EVT-000166,2023-10-05,sms,0.0,event_booth,0,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0009,2023-11-03,EVT-000167,2023-10-05,phone_call,0.0,event_booth,0,0,0,0,southwest,1,emergency_fund,0
HARD2A_D0009,2023-12-03,EVT-000162,2023-10-05,donation,221.9,event_booth,0,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0009,2024-01-08,EVT-000168,2023-10-05,email,0.0,event_booth,1,1,0,0,southwest,1,social_retargeting,0
HARD2A_D0009,2024-01-21,EVT-000169,2023-10-05,sms,0.0,event_booth,1,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0009,2024-01-26,EVT-000163,2023-10-05,donation,217.38,event_booth,0,0,0,0,southwest,1,social_retargeting,0
HARD2A_D0009,2024-01-29,EVT-000170,2023-10-05,direct_mail,0.0,event_booth,0,0,0,0,southwest,1,monthly_giving,0
HARD2A_D0009,2024-02-02,EVT-000171,2023-10-05,event,0.0,event_booth,0,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0009,2024-02-06,EVT-000172,2023-10-05,email,0.0,event_booth,1,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0009,2024-03-10,EVT-000173,2023-10-05,direct_mail,0.0,event_booth,0,0,0,0,southwest,1,year_end,0
HARD2A_D0009,2024-03-15,EVT-000174,2023-10-05,direct_mail,0.0,event_booth,0,0,0,0,southwest,1,event_invite,0
HARD2A_D0009,2024-05-22,EVT-000175,2023-10-05,email,0.0,event_booth,0,0,0,0,southwest,1,social_retargeting,0
HARD2A_D0009,2024-06-06,EVT-000176,2023-10-05,email,0.0,event_booth,0,0,0,0,southwest,1,year_end,0
HARD2A_D0009,2024-08-18,EVT-000177,2023-10-05,email,0.0,event_booth,0,0,0,0,southwest,1,sms_appeal,1
HARD2A_D0009,2024-08-20,EVT-000164,2023-10-05,donation,175.34,event_booth,0,0,0,0,southwest,1,year_end,0
HARD2A_D0009,2024-11-25,EVT-000178,2023-10-05,email,0.0,event_booth,0,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0009,2025-01-19,EVT-000179,2023-10-05,phone_call,0.0,event_booth,0,0,0,0,southwest,1,social_retargeting,0
HARD2A_D0009,2025-02-12,EVT-000180,2023-10-05,event,0.0,event_booth,0,0,1,1,southwest,1,emergency_fund,0
HARD2A_D0009,2025-02-26,EVT-000181,2023-10-05,sms,0.0,event_booth,0,0,0,0,southwest,1,rescue_campaign,0
HARD2A_D0009,2025-03-28,EVT-000165,2023-10-05,donation,204.85,event_booth,0,0,0,0,southwest,1,sms_appeal,0
HARD2A_D0009,2025-04-21,EVT-000182,2023-10-05,email,0.0,event_booth,1,0,0,0,southwest,1,newsletter,0
HARD2A_D0009,2025-04-22,EVT-000183,2023-10-05,phone_call,0.0,event_booth,0,0,0,0,southwest,1,emergency_fund,0
HARD2A_D0010,2023-08-18,EVT-000185,2023-08-09,direct_mail,0.0,paid_social,1,0,0,0,southeast,0,emergency_fund,0
HARD2A_D0010,2023-10-23,EVT-000186,2023-08-09,sms,0.0,paid_social,0,0,0,0,southeast,0,rescue_campaign,0
HARD2A_D0010,2024-01-02,EVT-000187,2023-08-09,sms,0.0,paid_social,1,1,0,0,southeast,0,emergency_fund,0
HARD2A_D0010,2024-01-17,EVT-000188,2023-08-09,email,0.0,paid_social,0,0,0,0,southeast,0,emergency_fund,0
HARD2A_D0010,2024-04-02,EVT-000189,2023-08-09,email,0.0,paid_social,1,0,0,0,southeast,0,newsletter,0
HARD2A_D0010,2024-04-11,EVT-000190,2023-08-09,event,0.0,paid_social,0,0,0,0,southeast,0,emergency_fund,0
HARD2A_D0010,2024-04-25,EVT-000191,2023-08-09,sms,0.0,paid_social,1,1,0,0,southeast,0,emergency_fund,0
HARD2A_D0010,2024-04-26,EVT-000192,2023-08-09,sms,0.0,paid_social,1,0,0,0,southeast,0,emergency_fund,0
HARD2A_D0010,2024-05-29,EVT-000193,2023-08-09,direct_mail,0.0,paid_social,1,0,0,0,southeast,0,year_end,0
HARD2A_D0010,2024-07-27,EVT-000194,2023-08-09,email,0.0,paid_social,0,0,0,0,southeast,0,sms_appeal,0
HARD2A_D0010,2024-10-03,EVT-000184,2023-08-09,donation,28.82,paid_social,0,0,0,0,southeast,0,emergency_fund,0
HARD2A_D0010,2024-11-03,EVT-000195,2023-08-09,sms,0.0,paid_social,1,0,0,0,southeast,0,event_invite,0
HARD2A_D0010,2024-11-21,EVT-000196,2023-08-09,event,0.0,paid_social,0,0,0,0,southeast,0,year_end,0
HARD2A_D0010,2024-11-23,EVT-000197,2023-08-09,phone_call,0.0,paid_social,0,0,0,0,southeast,0,social_retargeting,0
HARD2A_D0010,2024-11-27,EVT-000198,2023-08-09,phone_call,0.0,paid_social,0,0,0,0,southeast,0,event_invite,0
HARD2A_D0010,2024-12-30,EVT-000199,2023-08-09,email,0.0,paid_social,1,1,0,0,southeast,0,monthly_giving,0
HARD2A_D0010,2025-02-18,EVT-000200,2023-08-09,direct_mail,0.0,paid_social,0,0,0,0,southeast,0,event_invite,0
HARD2A_D0010,2025-03-28,EVT-000201,2023-08-09,email,0.0,paid_social,0,0,1,0,southeast,0,rescue_campaign,0
HARD2A_D0011,2023-12-30,EVT-000208,2023-12-11,sms,0.0,email_petition,0,0,0,0,international,0,event_invite,0
HARD2A_D0011,2024-01-03,EVT-000209,2023-12-11,event,0.0,email_petition,0,0,0,0,international,0,newsletter,0
HARD2A_D0011,2024-01-12,EVT-000210,2023-12-11,direct_mail,0.0,email_petition,1,0,0,0,international,0,social_retargeting,0
HARD2A_D0011,2024-01-29,EVT-000211,2023-12-11,email,0.0,email_petition,0,0,0,0,international,0,newsletter,0
HARD2A_D0011,2024-02-08,EVT-000212,2023-12-11,email,0.0,email_petition,0,0,0,0,international,0,year_end,0
HARD2A_D0011,2024-02-08,EVT-000213,2023-12-11,event,0.0,email_petition,0,0,0,0,international,0,monthly_giving,0
HARD2A_D0011,2024-02-20,EVT-000214,2023-12-11,event,0.0,email_petition,0,0,0,0,international,0,event_invite,0
HARD2A_D0011,2024-04-05,EVT-000202,2023-12-11,donation,20.76,email_petition,0,0,0,0,international,0,sms_appeal,0
